date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:37:08	391/391	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/pin_black-resize-32x32.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/pin_black-resize-32x32.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:08	2401/2401	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/socialSprite.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/socialSprite.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:08	221/221	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/like.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/like.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:08	224/224	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/favoriteIcon.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/favoriteIcon.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:09	149/149	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/plusOne.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/plusOne.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:09	237/237	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/youtubeLogoIcon.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/youtubeLogoIcon.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:09	337/337	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/googleLogoIcon.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/googleLogoIcon.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:09	274/274	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterLogoIcon.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterLogoIcon.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:10	194/194	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/heart.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/heart.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:10	189/189	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/heartP.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/heartP.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:10	197/197	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookShareSmall.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookShareSmall.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:10	187/187	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookShareHoverSmall.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookShareHoverSmall.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:10	245/245	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterShareSmall.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterShareSmall.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:11	233/233	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterShareHoverSmall.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterShareHoverSmall.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:11	229/229	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/linkedinShareSmall.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/linkedinShareSmall.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:11	218/218	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/linkedinShareHoverSmall.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/linkedinShareHoverSmall.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:11	224/224	---M-Z	200	added ('OK')	image/png	etag:%228084b0705b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookShare.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookShare.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:11	209/209	---M-Z	200	added ('OK')	image/png	etag:%228084b0705b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookShareHover.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookShareHover.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:12	343/343	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterShare.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterShare.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:12	333/333	---M-Z	200	added ('OK')	image/png	etag:%2280de12735b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterShareHover.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/twitterShareHover.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:12	297/297	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/linkedinShare.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/linkedinShare.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:12	281/281	---M-Z	200	added ('OK')	image/png	etag:%2280de12735b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/linkedinShareHover.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/linkedinShareHover.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:13	345/345	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/instagramLogoIcon.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/instagramLogoIcon.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:13	195/195	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookLogoIcon.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/facebookLogoIcon.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:13	320/320	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/pinterestLogoIcon.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/pinterestLogoIcon.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:13	876/876	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/play-icon-white.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/play-icon-white.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:14	865/865	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/play-icon-black.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/play-icon-black.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:14	455/455	---M-Z	200	added ('OK')	image/png	etag:%228084b0705b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/quotes-start.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/quotes-start.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:14	462/462	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/quotes-end.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/quotes-end.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:14	835/835	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	https://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/star-rating.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/star-rating.png	(from http://www.angeluccijewelry.com/csslint.ashx?id=e0788fc8-fd73-407a-9f7b-e5f8c4d0b9fc&bust=20170815095829450)
20:37:19	463435/463435	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:37:14%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=d1633413-3b9e-4fa5-a9f6-2aad04e52ac2&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslint3566.css	(from http://www.angeluccijewelry.com/about)
20:37:19	10485/10485	---M-Z	200	added ('OK')	image/jpeg	etag:%22f55bd6c7bfcfeabedcb27ae6f793c274%22	https://d3ciwvs59ifrt8.cloudfront.net/b0604673-8ae1-447c-af71-d00842823f11/ae38849c-e99c-44ff-94d6-41bf674e3680_h.jpg?cache=new	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/b0604673-8ae1-447c-af71-d00842823f11/ae38849c-e99c-44ff-94d6-41bf674e3680_h1798.jpg	(from http://www.angeluccijewelry.com/about)
20:37:29	468266/468266	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:37:21%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=c3961c66-57de-4640-ae98-8d8410069573&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslintd58c.css	(from http://www.angeluccijewelry.com/custom-work)
20:37:32	392791/392791	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:37:18%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=1ef1e8c7-bc3d-4014-b2d5-34167a794f74&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslint9ab7.css	(from http://www.angeluccijewelry.com/shop)
20:37:37	113129/113129	---M-Z	200	added ('OK')	image/jpeg	etag:%2271631a073e9d6b90895afcbbe99adbd8%22	https://d3ciwvs59ifrt8.cloudfront.net/6d31818b-4168-4418-a50e-d55cd23b949e/36b7a921-ad56-41df-910a-6243385d3751_h.jpeg?cache=new	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/6d31818b-4168-4418-a50e-d55cd23b949e/36b7a921-ad56-41df-910a-6243385d3751_h1798.jpg	(from http://www.angeluccijewelry.com/shop)
20:37:41	107883/107883	---M-Z	200	added ('OK')	image/jpeg	etag:%22bcc41519f6ba9ce1c5f7d845263dec0d%22	https://d3ciwvs59ifrt8.cloudfront.net/6a9d1e3a-f8ff-4a5d-a613-23542dc5692f/7cbbf135-0168-4892-bc18-d3aa16261820_h.jpg?cache=new	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/6a9d1e3a-f8ff-4a5d-a613-23542dc5692f/7cbbf135-0168-4892-bc18-d3aa16261820_h1798.jpg	(from http://www.angeluccijewelry.com/custom-work)
20:37:44	468528/468528	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:37:32%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=90f3b862-3f9c-4039-93ba-309a23355f75&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslint078a.css	(from http://www.angeluccijewelry.com/designers)
20:37:46	36977/36977	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Oct%202017%2003:37:44%20GMT	http://www.angeluccijewelry.com/blog/post/commitment-and-love-outweigh-carat-size	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/blog/post/commitment-and-love-outweigh-carat-size.html	(from http://www.angeluccijewelry.com/blog)
20:37:46	393976/393976	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:37:42%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=7ceb9853-d9ae-4c81-bc96-5e5bb3cdc83c&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslintef84.css	(from http://www.angeluccijewelry.com/blog)
20:37:46	63600/63600	---M-Z	200	added ('OK')	image/jpeg	etag:%222bdc05084c30ceb8e48909d178a0592e%22	https://d3ciwvs59ifrt8.cloudfront.net/6a9d1e3a-f8ff-4a5d-a613-23542dc5692f/02288f17-8d26-4c8c-b38a-4bdcdc30901e_h.jpeg?cache=new	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/6a9d1e3a-f8ff-4a5d-a613-23542dc5692f/02288f17-8d26-4c8c-b38a-4bdcdc30901e_h1798.jpg	(from http://www.angeluccijewelry.com/designers)
20:37:46	65157/65157	---M--	200	added ('OK')	image/jpeg	etag:%227b3412e5da8978e19bbbaabc6db73fc4%22	https://d3ciwvs59ifrt8.cloudfront.net/1e970d8c-ce5b-494d-8ba7-6b372f633798/ec4a3996-6287-4242-b5ec-09c76f442817.jpg	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/1e970d8c-ce5b-494d-8ba7-6b372f633798/ec4a3996-6287-4242-b5ec-09c76f442817.jpg	(from http://www.angeluccijewelry.com/blog)
20:37:48	489/489	---M-Z	200	added ('OK')	image/png	etag:%228084b0705b27d31:0%22	http://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/social-icon-tweet.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/social-icon-tweet.png	(from http://www.angeluccijewelry.com/blog)
20:37:48	359/359	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	http://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/social-icon-pinit.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/social-icon-pinit.png	(from http://www.angeluccijewelry.com/blog)
20:37:50	438/438	---M-Z	200	added ('OK')	image/png	etag:%2280b1e1715b27d31:0%22	http://d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/social-icon-googleplus.png	C:/My%20Web%20Sites/Jewelry/d1qgs0cj2a6pkw.cloudfront.net/moprosuite/v210/create/_static2/_css/_images/social-icon-googleplus.png	(from http://www.angeluccijewelry.com/blog)
20:37:51	35130/35130	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Oct%202017%2003:37:51%20GMT	http://www.angeluccijewelry.com/blog/post/huge-diamonds-to-sell-at-auction-soon	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/blog/post/huge-diamonds-to-sell-at-auction-soon.html	(from http://www.angeluccijewelry.com/blog)
20:37:52	41516/41516	---M--	200	added ('OK')	image/jpeg	etag:%2214bb85ffc6aa3ce1fb33c5062baf347f%22	https://d3ciwvs59ifrt8.cloudfront.net/014cf302-bcd5-408b-812d-a1d019de896f/7a5c5bb4-c763-4562-bce5-001887a43957.jpg	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/014cf302-bcd5-408b-812d-a1d019de896f/7a5c5bb4-c763-4562-bce5-001887a43957.jpg	(from http://www.angeluccijewelry.com/blog)
20:37:52	9953/9953	---M--	200	added ('OK')	image/jpeg	etag:%2282b91d03f6205094808b1ff069e91970%22	https://d3ciwvs59ifrt8.cloudfront.net/83b9489e-5050-44d8-8d1c-cb107cc2fb6d/06d75c2b-30bb-422a-bc77-f98e9967078b.jpg	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/83b9489e-5050-44d8-8d1c-cb107cc2fb6d/06d75c2b-30bb-422a-bc77-f98e9967078b.jpg	(from http://www.angeluccijewelry.com/blog)
20:37:54	34578/34578	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Oct%202017%2003:37:53%20GMT	http://www.angeluccijewelry.com/blog/post/new-website-coming-soon	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/blog/post/new-website-coming-soon.html	(from http://www.angeluccijewelry.com/blog)
20:38:00	444226/444226	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:37:53%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=64709354-0720-4917-9567-863f1609b80a&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslint90e1.css	(from http://www.angeluccijewelry.com/social)
20:38:03	13018/13018	---M-Z	200	added ('OK')	image/jpeg	etag:%22640738ffd99f3fb2343dc7609bfc2eb8%22	https://d3ciwvs59ifrt8.cloudfront.net/6d31818b-4168-4418-a50e-d55cd23b949e/1cc4fea0-6093-4ec5-9472-40dfe90eea18_h.jpg?cache=new	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/6d31818b-4168-4418-a50e-d55cd23b949e/1cc4fea0-6093-4ec5-9472-40dfe90eea18_h1798.jpg	(from http://www.angeluccijewelry.com/contact)
20:38:10	414714/414714	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:37:56%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=fbd3b185-d514-4c69-845b-c5f8a84b70d3&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslintf808.css	(from http://www.angeluccijewelry.com/contact)
20:38:10	392791/392791	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:38:03%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=43584d11-c0b6-432d-ae41-daf75dfc8ff4&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslint9805.css	(from http://www.angeluccijewelry.com/wedding-and-engagement-shop)
20:38:10	89974/89974	---M-Z	200	added ('OK')	image/jpeg	etag:%22021c16b61fa749e58375eb7a683e4f78%22	https://d3ciwvs59ifrt8.cloudfront.net/6a9d1e3a-f8ff-4a5d-a613-23542dc5692f/94a5513c-f477-4f5b-9ba3-256ac00bf596_h.jpeg?cache=new	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/6a9d1e3a-f8ff-4a5d-a613-23542dc5692f/94a5513c-f477-4f5b-9ba3-256ac00bf596_h1798.jpg	(from http://www.angeluccijewelry.com/social)
20:38:10	1841496/1841496	---M--	200	added ('OK')	image/png	etag:%22bce8a28c672e3f414bfe1d5715120d52%22	https://s3.amazonaws.com/uploads.hipchat.com/7813/4278953/T8dh4PUBinEkfGP/Brushstroke.png	C:/My%20Web%20Sites/Jewelry/s3.amazonaws.com/uploads.hipchat.com/7813/4278953/T8dh4PUBinEkfGP/Brushstroke.png	(from https://flexblocks.mopro.com/css/custom-flex.css?bust=v196)
20:38:19	392791/392791	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:38:10%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=894aa1f1-d1b7-442b-9fad-7c020b16024c&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslinta82d.css	(from http://www.angeluccijewelry.com/diamond-search-shop)
20:38:23	392791/392791	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:38:12%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=d744508a-6fb8-4884-a86e-a3e4b2fc746f&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslint4699.css	(from http://www.angeluccijewelry.com/necklaces-and-pendants-shop)
20:38:29	429580/429580	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2003:38:19%20GMT	http://www.angeluccijewelry.com/csslint.ashx?id=51663e8b-f6d5-4d81-885f-80fe39d86e69&bust=20170815095829450	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/csslint089d.css	(from http://www.angeluccijewelry.com/reviews)
20:38:30	123480/123480	---M-Z	200	added ('OK')	image/jpeg	etag:%22cdca6630c701b965c3d95c8d9db94cec%22	https://d3ciwvs59ifrt8.cloudfront.net/6d31818b-4168-4418-a50e-d55cd23b949e/f34ed435-5adb-4365-b042-e5d48d93c4a9_h.jpg?cache=new	C:/My%20Web%20Sites/Jewelry/d3ciwvs59ifrt8.cloudfront.net/6d31818b-4168-4418-a50e-d55cd23b949e/f34ed435-5adb-4365-b042-e5d48d93c4a9_h1798.jpg	(from http://www.angeluccijewelry.com/wedding-and-engagement-shop)
20:38:30	142/142	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Oct%202017%2003:38:30%20GMT	http://www.angeluccijewelry.com/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/Jewelry/www.angeluccijewelry.com/images/ui-icons_454545_256x240.7a.delayed	(from http://www.angeluccijewelry.com/csslint.ashx?id=d1633413-3b9e-4fa5-a9f6-2aad04e52ac2&bust=20170815095829450)
